epoch,train_mse,train_accuracy,val_mse,val_accuracy,test_mse,test_accuracy
1,0.21918581426143646,0.6380536556243896,0.152486190199852,0.7983871102333069,,
2,0.1813899725675583,0.71875,0.1543741524219513,0.7943548560142517,,
3,0.17248816788196564,0.7411775588989258,0.1577441543340683,0.7782257795333862,,
4,0.20940646529197693,0.65625,0.1499665528535843,0.7862903475761414,,
test,,,,,0.1688283234834671,0.7498001456260681
